OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,YearRemodAdd,LotArea,Fireplaces,Neighborhood,BldgType,HouseStyle,CentralAir,SalePrice
6,1614.0,1357.0,2.0,2,1980,1980,4451.0,1,Gilbert,TwnhsE,2Story,Y,438500.0
6,837.0,787.0,2.0,1,1929,1950,7925.0,0,Edwards,2fmCon,1Story,Y,295700.0
3,1214.0,1273.0,1.0,2,1973,1990,11825.0,1,NorthAmes,1Fam,1Story,Y,306600.0
7,1855.0,1239.0,2.0,2,2003,2024,7756.0,1,CollegeCreek,TwnhsE,2Story,Y,519000.0
9,1680.0,1218.0,4.0,2,1984,2008,8076.0,0,Edwards,1Fam,2Story,Y,602300.0
7,1544.0,1345.0,3.0,2,1996,2002,8359.0,0,NorthAmes,Duplex,1.5Fin,Y,521000.0
7,1146.0,1145.0,2.0,1,1920,1950,5897.0,1,OldTown,1Fam,2Story,Y,360900.0
7,1898.0,1173.0,2.0,2,1924,1950,16106.0,1,NorthAmes,Duplex,1Story,N,437400.0
7,1388.0,1516.0,2.0,1,1999,2013,5383.0,1,NorthAmes,2fmCon,2Story,Y,469100.0
7,754.0,624.0,2.0,1,1934,1950,10499.0,1,OldTown,1Fam,2Story,Y,344500.0
7,1504.0,1173.0,3.0,2,1947,1955,11013.0,1,NorthAmes,2fmCon,1Story,Y,473800.0
6,1992.0,1487.0,2.0,2,2014,2020,5573.0,1,Edwards,1Fam,2Story,N,426300.0
5,1337.0,0.0,1.0,2,1942,1955,9289.0,1,Gilbert,1Fam,1.5Fin,Y,324400.0
6,2310.0,2300.0,2.0,3,1936,1950,5683.0,0,Sawyer,1Fam,1Story,Y,472800.0
7,1840.0,1983.0,3.0,2,2017,2024,17953.0,2,CollegeCreek,1Fam,1Story,Y,609900.0
6,1722.0,1389.0,2.0,1,1932,1950,5068.0,0,NorthAmes,1Fam,1Story,Y,405300.0
7,1606.0,1728.0,2.0,2,1933,1957,6458.0,0,NorthAmes,1Fam,1Story,N,420000.0
7,1631.0,1650.0,4.0,1,1930,1950,4856.0,1,Somerset,2fmCon,1Story,N,478600.0
7,1549.0,0.0,3.0,2,1947,1968,4542.0,0,Gilbert,1Fam,2Story,Y,420900.0
8,1613.0,1511.0,3.0,2,1961,1987,19843.0,0,NorthAmes,1Fam,1Story,Y,536400.0
6,1803.0,1474.0,3.0,3,2015,2024,11747.0,0,Crawford,Twnhs,1.5Fin,Y,525800.0
4,1027.0,903.0,1.0,2,2018,2024,9606.0,1,NorthAmes,Duplex,2Story,Y,321800.0
6,1128.0,710.0,3.0,1,1980,2008,6449.0,2,Edwards,Duplex,2Story,Y,404400.0
6,1108.0,1051.0,2.0,2,1983,1998,14098.0,1,Gilbert,1Fam,2Story,Y,439200.0
4,2279.0,1428.0,1.0,2,1950,1961,5931.0,1,Northridge,2fmCon,1Story,Y,446500.0
8,1963.0,1980.0,3.0,2,2000,2016,13317.0,0,Gilbert,1Fam,1Story,Y,608400.0
6,1708.0,1729.0,1.0,2,1992,1996,5789.0,0,Sawyer,1Fam,2Story,N,442800.0
7,1216.0,874.0,4.0,2,1929,1955,6488.0,0,CollegeCreek,1Fam,2Story,Y,458300.0
8,2002.0,1525.0,2.0,3,1927,1951,13084.0,0,Sawyer,1Fam,2Story,Y,518200.0
5,1451.0,1220.0,1.0,2,1940,1952,13793.0,0,NorthAmes,1Fam,1Story,Y,359500.0
7,1750.0,1572.0,2.0,2,1996,2003,12073.0,0,Northridge,1Fam,1.5Fin,N,585000.0
6,1170.0,870.0,2.0,2,1978,2001,5298.0,0,Edwards,1Fam,1Story,Y,371000.0
6,1647.0,1476.0,2.0,2,1969,1973,7163.0,1,Sawyer,1Fam,1.5Fin,Y,424300.0
5,1322.0,990.0,2.0,1,1988,1999,9686.0,2,OldTown,1Fam,SLvl,Y,354600.0
8,1418.0,890.0,3.0,2,1989,1997,5857.0,2,Somerset,1Fam,1Story,Y,554500.0
6,1888.0,1135.0,3.0,3,1949,1951,17774.0,1,Edwards,1Fam,2Story,Y,430100.0
7,1014.0,660.0,2.0,1,2014,2016,2695.0,0,Gilbert,1Fam,1Story,Y,435800.0
3,1577.0,1571.0,1.0,2,1936,1950,6067.0,1,NorthAmes,1Fam,1Story,Y,302100.0
8,2027.0,2191.0,3.0,2,1994,2018,6941.0,0,NorthAmes,1Fam,2Story,Y,590000.0
8,1371.0,1115.0,2.0,2,1939,1960,2160.0,1,CollegeCreek,Duplex,2Story,Y,498300.0
6,1235.0,1058.0,2.0,1,1967,1984,4455.0,1,NorthAmes,1Fam,1.5Fin,Y,359900.0
6,1486.0,1001.0,1.0,1,1992,2015,12242.0,1,Northridge,1Fam,2Story,Y,487300.0
7,1778.0,0.0,4.0,2,1921,1950,9092.0,2,CollegeCreek,1Fam,1Story,Y,429000.0
9,1756.0,1181.0,3.0,2,1956,1964,19664.0,1,Mitchell,1Fam,2Story,Y,539000.0
4,1602.0,1451.0,1.0,2,1920,1950,19392.0,1,CollegeCreek,TwnhsE,SLvl,Y,350600.0
7,2400.0,2560.0,2.0,3,1923,1950,11120.0,0,NorthAmes,1Fam,1Story,Y,550400.0
5,1287.0,898.0,1.0,1,2019,2024,10474.0,2,Sawyer,1Fam,SLvl,Y,393100.0
6,860.0,845.0,4.0,1,1973,2001,9255.0,0,Somerset,1Fam,1Story,Y,415000.0
6,1927.0,1179.0,3.0,2,1944,1950,2374.0,2,Edwards,1Fam,2Story,Y,424000.0
6,2287.0,1802.0,1.0,2,1922,1950,4459.0,0,Edwards,1Fam,1Story,N,412100.0
6,1745.0,1144.0,3.0,2,1928,1950,9418.0,0,Gilbert,1Fam,1Story,Y,418600.0
5,1043.0,810.0,3.0,1,2005,2017,12186.0,1,CollegeCreek,1Fam,1Story,Y,392900.0
8,1688.0,1159.0,3.0,2,2006,2022,10351.0,0,Mitchell,1Fam,2Story,Y,520300.0
4,950.0,747.0,2.0,1,1995,2018,5732.0,1,Mitchell,1Fam,1Story,Y,305900.0
7,1930.0,1561.0,2.0,2,1993,1994,14310.0,0,Somerset,Twnhs,1Story,Y,544300.0
6,1012.0,759.0,3.0,2,1953,1966,18793.0,2,NorthAmes,2fmCon,2Story,Y,372400.0
4,1294.0,1201.0,1.0,1,1962,1964,14314.0,1,Gilbert,1Fam,1.5Fin,Y,334700.0
6,1158.0,1227.0,2.0,1,1993,1997,14688.0,1,NorthAmes,1Fam,1Story,Y,407100.0
4,1473.0,1179.0,1.0,2,2013,2024,6771.0,0,NorthAmes,1Fam,1Story,Y,384500.0
6,1426.0,993.0,1.0,3,1941,1950,15336.0,0,CollegeCreek,1Fam,1Story,Y,380300.0
4,1494.0,1099.0,3.0,2,1989,2011,9632.0,1,OldTown,1Fam,1Story,Y,359300.0
7,1669.0,1714.0,2.0,1,1921,1950,11565.0,0,Northridge,Twnhs,2Story,Y,497800.0
5,1086.0,962.0,2.0,2,2013,2024,10751.0,0,Gilbert,Duplex,2Story,Y,403300.0
5,1763.0,1459.0,1.0,3,1985,2002,8428.0,1,Gilbert,1Fam,2Story,Y,451500.0
7,1640.0,1107.0,2.0,2,1951,1963,5825.0,1,OldTown,1Fam,1Story,Y,433400.0
5,1085.0,895.0,2.0,2,1935,1963,8595.0,0,CollegeCreek,1Fam,2Story,Y,332500.0
6,2521.0,1864.0,2.0,3,1995,2017,14667.0,0,OldTown,1Fam,2Story,Y,529300.0
4,1620.0,1736.0,2.0,2,1920,1950,7181.0,0,Mitchell,1Fam,2Story,Y,319000.0
7,1596.0,1663.0,2.0,2,1991,2012,13998.0,1,NorthAmes,1Fam,2Story,Y,477800.0
9,2414.0,1550.0,4.0,2,1967,1976,12946.0,0,Northridge,1Fam,2Story,Y,690100.0
10,2674.0,2295.0,4.0,3,1969,1993,7712.0,2,Somerset,1Fam,2Story,N,750000.0
6,1519.0,1082.0,2.0,2,1932,1950,17933.0,0,OldTown,1Fam,1Story,Y,375000.0
7,1806.0,1455.0,3.0,2,1934,1950,7497.0,0,Gilbert,Twnhs,SLvl,Y,444400.0
4,1005.0,1044.0,2.0,1,1972,1980,19049.0,1,Edwards,1Fam,2Story,Y,315200.0
8,1678.0,1449.0,3.0,2,1963,1964,11126.0,0,Northridge,1Fam,2Story,Y,590200.0
7,1576.0,1209.0,3.0,2,1927,1950,8885.0,1,Crawford,1Fam,1Story,Y,438600.0
5,1578.0,1111.0,2.0,2,1993,1997,5745.0,1,OldTown,1Fam,2Story,Y,379700.0
8,1880.0,1880.0,3.0,2,1965,1993,8569.0,0,CollegeCreek,1Fam,2Story,Y,595000.0
6,1815.0,1656.0,2.0,2,1988,2009,8088.0,1,Somerset,1Fam,1Story,Y,517500.0
5,1600.0,1334.0,3.0,2,1938,1954,4774.0,0,Crawford,TwnhsE,1Story,Y,408200.0
7,1151.0,816.0,3.0,2,1957,1979,8032.0,0,CollegeCreek,1Fam,2Story,Y,422200.0
5,1106.0,848.0,2.0,1,1930,1951,5992.0,0,Somerset,Duplex,2Story,Y,333700.0
8,1511.0,1632.0,3.0,1,1962,1965,12004.0,2,Somerset,1Fam,2Story,Y,542800.0
5,1381.0,1188.0,2.0,2,1939,1955,17208.0,0,Gilbert,1Fam,1Story,Y,395200.0
5,1941.0,1553.0,2.0,2,1939,1950,4849.0,1,NorthAmes,1Fam,2Story,Y,416300.0
5,1012.0,871.0,1.0,1,1940,1959,21082.0,1,Gilbert,1Fam,1Story,Y,360100.0
7,1510.0,1494.0,3.0,1,2001,2002,8398.0,0,Crawford,1Fam,1Story,Y,488400.0
5,1900.0,1463.0,0.0,2,1976,1999,5500.0,0,NorthAmes,1Fam,1Story,Y,389000.0
4,1294.0,892.0,1.0,2,1969,1986,13080.0,1,CollegeCreek,1Fam,1Story,Y,343500.0
5,1693.0,1511.0,2.0,1,1993,2013,7164.0,1,Mitchell,Twnhs,1Story,Y,428600.0
6,1521.0,1418.0,1.0,2,2017,2024,8597.0,1,NorthAmes,Duplex,1Story,Y,444900.0
4,1528.0,,2.0,2,1945,1966,7316.0,1,Northridge,Twnhs,1Story,Y,422800.0
4,1324.0,1378.0,1.0,1,1949,1959,5953.0,0,Edwards,1Fam,1Story,Y,291900.0
9,2100.0,1650.0,3.0,2,1992,2004,12862.0,2,CollegeCreek,1Fam,2Story,Y,664500.0
5,851.0,543.0,2.0,1,1950,1957,7761.0,1,Northridge,1Fam,1Story,Y,350000.0
6,1427.0,1540.0,2.0,2,1961,1987,4366.0,1,OldTown,1Fam,1Story,Y,396900.0
6,1705.0,1394.0,1.0,2,1987,1987,11796.0,1,Edwards,1Fam,2Story,Y,419800.0
6,1804.0,1645.0,2.0,2,1980,1996,4901.0,1,OldTown,1Fam,1Story,Y,439300.0
7,2287.0,2134.0,3.0,3,1980,1991,5031.0,1,Somerset,1Fam,2Story,Y,623500.0
7,1496.0,1306.0,3.0,1,1989,1992,16257.0,1,NorthAmes,1Fam,1Story,Y,503500.0
6,2201.0,0.0,3.0,2,1997,2017,4924.0,0,OldTown,TwnhsE,1Story,Y,414300.0
4,1143.0,1117.0,2.0,1,1987,1999,2812.0,1,Mitchell,1Fam,2Story,Y,315400.0
8,2298.0,2302.0,3.0,2,2009,2024,12227.0,0,CollegeCreek,1Fam,2Story,N,616800.0
6,1923.0,1685.0,4.0,2,2022,2024,7693.0,0,Somerset,1Fam,1.5Fin,Y,557500.0
9,1436.0,1212.0,3.0,2,1936,1962,8032.0,0,CollegeCreek,Duplex,2Story,Y,544700.0
3,1469.0,965.0,0.0,1,1938,1967,7652.0,0,Sawyer,1Fam,SLvl,Y,264800.0
6,1558.0,1000.0,2.0,1,1970,1976,10055.0,0,NorthAmes,1Fam,1Story,Y,415500.0
9,2083.0,1603.0,2.0,3,1989,2011,6147.0,1,Mitchell,TwnhsE,1Story,Y,585100.0
6,1486.0,1123.0,3.0,3,1982,2005,18733.0,0,OldTown,TwnhsE,1Story,Y,431700.0
6,1451.0,1562.0,3.0,2,2012,2016,4281.0,1,CollegeCreek,1Fam,1Story,Y,482500.0
7,2235.0,2217.0,2.0,2,1994,1998,11186.0,0,NorthAmes,1Fam,2Story,Y,562200.0
5,1459.0,0.0,2.0,2,1999,2015,12346.0,0,NorthAmes,1Fam,2Story,Y,346400.0
6,1927.0,1655.0,2.0,2,1949,1978,6125.0,0,Edwards,1Fam,1Story,Y,447600.0
6,1485.0,1015.0,2.0,2,1944,1952,5368.0,0,CollegeCreek,1Fam,1.5Fin,Y,419400.0
5,2200.0,2396.0,1.0,2,2023,2024,14892.0,1,Sawyer,TwnhsE,2Story,Y,506500.0
8,1455.0,1146.0,3.0,1,1994,2018,5457.0,1,OldTown,1Fam,1Story,Y,503700.0
7,1402.0,916.0,2.0,1,1990,2008,6612.0,0,CollegeCreek,1Fam,1Story,Y,449500.0
6,2220.0,1880.0,2.0,2,1945,1960,13956.0,0,Somerset,1Fam,1Story,N,476300.0
7,1473.0,0.0,3.0,2,1975,1995,9112.0,1,Gilbert,1Fam,1Story,Y,458500.0
6,2252.0,2350.0,3.0,3,1941,1950,3646.0,0,NorthAmes,1Fam,1Story,Y,496600.0
5,1875.0,1135.0,2.0,2,2008,2017,21451.0,0,NorthAmes,1Fam,2Story,Y,455900.0
5,1435.0,0.0,2.0,1,1938,1953,6871.0,1,NorthAmes,1Fam,1Story,Y,302900.0
6,818.0,602.0,,1,1950,1954,7322.0,0,Gilbert,1Fam,1Story,Y,354200.0
5,1492.0,924.0,2.0,2,1945,1959,10177.0,2,Somerset,1Fam,SLvl,Y,432700.0
5,1543.0,1580.0,1.0,2,1961,1973,12241.0,1,Edwards,1Fam,2Story,Y,360000.0
5,1990.0,2054.0,2.0,3,1960,1972,23874.0,0,Northridge,2fmCon,1.5Fin,Y,521300.0
9,2487.0,0.0,4.0,3,2019,2024,3905.0,0,Sawyer,1Fam,1Story,Y,643900.0
2,972.0,862.0,0.0,1,1942,1956,13534.0,1,Somerset,1Fam,1Story,Y,268400.0
6,1916.0,1929.0,3.0,3,1966,1979,12984.0,0,Northridge,1Fam,2Story,Y,552800.0
9,2141.0,2126.0,4.0,2,1932,1950,8362.0,2,CollegeCreek,1Fam,1Story,Y,646700.0
6,2031.0,2123.0,2.0,2,2008,2018,13275.0,1,NorthAmes,1Fam,1Story,Y,515700.0
7,1869.0,1638.0,3.0,3,1985,2002,14287.0,0,CollegeCreek,1Fam,2Story,Y,571900.0
6,764.0,828.0,3.0,1,1985,2008,4487.0,1,NorthAmes,Duplex,2Story,Y,366900.0
5,1435.0,1576.0,1.0,1,1935,1950,21480.0,0,Edwards,1Fam,1Story,Y,331600.0
3,855.0,563.0,1.0,1,1992,2017,4108.0,0,Crawford,1Fam,1Story,Y,261600.0
6,1495.0,1532.0,2.0,2,1947,1956,5076.0,1,NorthAmes,1Fam,1Story,N,400500.0
5,1912.0,1625.0,1.0,1,1996,1996,7857.0,1,NorthAmes,TwnhsE,1Story,Y,425400.0
5,1628.0,1292.0,2.0,2,1954,1982,23446.0,1,OldTown,1Fam,1Story,Y,359500.0
5,1982.0,1797.0,1.0,2,1960,1964,7676.0,0,Crawford,1Fam,1Story,Y,410800.0
9,1964.0,1233.0,4.0,2,1996,2008,8813.0,1,CollegeCreek,1Fam,1Story,Y,618800.0
9,1275.0,1088.0,3.0,1,1950,1950,18325.0,0,Edwards,1Fam,SLvl,N,459400.0
6,600.0,621.0,2.0,1,2004,2024,7707.0,1,NorthAmes,TwnhsE,2Story,Y,365100.0
5,1562.0,1104.0,3.0,1,1951,1958,4968.0,1,NorthAmes,1Fam,2Story,Y,392900.0
4,1330.0,1082.0,2.0,1,1973,1975,7269.0,1,Mitchell,1Fam,1Story,Y,332400.0
7,1250.0,1337.0,2.0,2,2017,2019,17772.0,2,Mitchell,Twnhs,1Story,Y,485800.0
9,1106.0,901.0,3.0,1,1991,1997,9278.0,1,NorthAmes,TwnhsE,1Story,Y,526400.0
6,1271.0,990.0,2.0,1,1978,1981,23513.0,3,Mitchell,2fmCon,1Story,Y,409900.0
3,1258.0,1032.0,1.0,1,1960,1962,12952.0,2,Somerset,1Fam,1Story,Y,329900.0
7,1940.0,1668.0,3.0,3,1985,1999,6487.0,1,Northridge,1Fam,2Story,Y,630300.0
7,1739.0,,,3,2021,2024,9187.0,2,OldTown,1Fam,2Story,Y,515000.0
4,2095.0,2096.0,1.0,3,2015,2017,5845.0,1,Edwards,1Fam,2Story,Y,460300.0
6,1145.0,946.0,2.0,1,1973,2001,6411.0,1,Edwards,1Fam,1Story,Y,376600.0
7,2030.0,2048.0,2.0,2,1959,1988,45000.0,0,Somerset,1Fam,1.5Fin,N,547800.0
6,1600.0,0.0,3.0,1,1947,1953,14903.0,0,NorthAmes,1Fam,1Story,Y,337000.0
5,1792.0,1378.0,,2,1956,1973,13774.0,1,NorthAmes,1Fam,1Story,Y,421400.0
8,1557.0,1446.0,4.0,1,1984,1994,6558.0,1,CollegeCreek,1Fam,1Story,Y,556100.0
6,2030.0,1946.0,1.0,2,1993,2003,19630.0,1,Gilbert,1Fam,2Story,Y,500500.0
4,1544.0,1357.0,0.0,2,1974,1990,15517.0,0,CollegeCreek,Duplex,SLvl,Y,343600.0
3,1055.0,663.0,0.0,1,1923,1950,22944.0,0,Gilbert,1Fam,1Story,Y,236800.0
8,1735.0,1188.0,4.0,2,2018,2023,22394.0,1,Mitchell,1Fam,1.5Fin,Y,570600.0
7,1559.0,1158.0,4.0,2,1929,1950,4275.0,2,NorthAmes,1Fam,2Story,Y,446800.0
6,1785.0,1323.0,2.0,2,1966,1966,5141.0,0,Gilbert,1Fam,1Story,Y,425700.0
5,1004.0,940.0,2.0,1,1994,2022,5421.0,1,OldTown,1Fam,1Story,Y,335500.0
5,1488.0,906.0,1.0,1,1933,1950,5586.0,1,Northridge,1Fam,1Story,N,380700.0
5,1666.0,,1.0,3,1957,1984,10527.0,0,NorthAmes,1Fam,SLvl,Y,405400.0
5,1514.0,1109.0,2.0,2,1931,1955,6745.0,0,Gilbert,1Fam,1Story,Y,385600.0
3,1906.0,1439.0,1.0,2,1964,1982,25243.0,0,Northridge,1Fam,2Story,Y,422100.0
5,1825.0,1577.0,2.0,2,1936,1950,23210.0,0,Crawford,1Fam,1Story,Y,408700.0
6,1577.0,1116.0,1.0,1,1999,2002,8926.0,0,Gilbert,Duplex,2Story,Y,414200.0
7,1751.0,1825.0,3.0,2,1954,1964,23805.0,0,Edwards,TwnhsE,1Story,Y,459000.0
6,1704.0,1095.0,2.0,2,1985,1999,18846.0,0,Somerset,1Fam,2Story,Y,501000.0
7,1829.0,1504.0,3.0,2,1994,1994,7148.0,1,Northridge,1Fam,2Story,Y,599500.0
8,973.0,997.0,2.0,1,1960,1968,3279.0,1,Somerset,1Fam,2Story,Y,453200.0
8,1613.0,1464.0,3.0,1,1986,1996,8031.0,1,NorthAmes,Duplex,1.5Fin,Y,534200.0
7,1037.0,774.0,3.0,2,1948,1966,6488.0,0,Crawford,1Fam,1Story,Y,412600.0
6,2117.0,1716.0,2.0,2,1937,1950,9929.0,1,Gilbert,1Fam,2Story,Y,471100.0
5,1474.0,1405.0,2.0,2,1939,1964,9364.0,1,Gilbert,TwnhsE,1Story,Y,385300.0
7,1579.0,1716.0,3.0,2,1933,1950,9242.0,1,CollegeCreek,1Fam,1Story,Y,497200.0
8,2117.0,2216.0,2.0,2,1953,1956,11636.0,2,Somerset,TwnhsE,2Story,Y,621500.0
7,1837.0,1417.0,3.0,2,1968,1968,4884.0,1,OldTown,1Fam,1Story,Y,477300.0
9,1346.0,1479.0,3.0,1,1973,1992,11000.0,1,Somerset,1Fam,2Story,N,566000.0
4,1390.0,836.0,2.0,2,1950,1962,7188.0,1,NorthAmes,1Fam,SLvl,Y,323200.0
4,1279.0,785.0,1.0,2,1977,1977,9897.0,0,Somerset,2fmCon,1Story,Y,362300.0
7,927.0,938.0,2.0,1,2023,2024,14454.0,0,Mitchell,TwnhsE,2Story,Y,427100.0
6,1290.0,903.0,1.0,2,1961,1965,4855.0,0,NorthAmes,1Fam,1Story,Y,368400.0
8,1663.0,1048.0,2.0,2,1977,1990,7780.0,0,Mitchell,1Fam,1Story,Y,496200.0
6,1532.0,1101.0,3.0,2,2001,2024,8440.0,0,OldTown,1Fam,1Story,Y,430500.0
5,877.0,713.0,2.0,1,1949,1971,6925.0,2,Northridge,Duplex,1.5Fin,N,345600.0
6,2064.0,1992.0,3.0,3,1944,1957,14043.0,0,Sawyer,1Fam,1.5Fin,Y,496300.0
4,1377.0,1256.0,2.0,1,1982,1989,6247.0,2,Edwards,1Fam,1.5Fin,Y,322700.0
5,1516.0,1090.0,1.0,2,1938,1950,6784.0,1,Gilbert,1Fam,SLvl,Y,359100.0
7,1828.0,1557.0,2.0,3,1991,1997,6279.0,0,Northridge,1Fam,1Story,Y,585000.0
7,1329.0,1413.0,3.0,2,2011,2024,15460.0,1,OldTown,1Fam,1Story,Y,459100.0
7,1852.0,1866.0,3.0,3,1927,1950,7001.0,0,CollegeCreek,1Fam,2Story,Y,494600.0
4,1266.0,964.0,1.0,2,2014,2024,11271.0,3,Somerset,1Fam,1Story,N,380100.0
6,1203.0,1313.0,2.0,1,1922,1950,24049.0,1,Sawyer,TwnhsE,1Story,Y,341500.0
4,1661.0,1585.0,1.0,2,1986,1989,8626.0,0,Sawyer,1Fam,1Story,Y,352300.0
8,2367.0,1494.0,3.0,3,2005,2024,15616.0,2,Sawyer,1Fam,2Story,Y,637000.0
5,1804.0,1114.0,1.0,2,2000,2018,20654.0,1,OldTown,2fmCon,2Story,Y,392600.0
5,1888.0,1292.0,2.0,2,2019,2024,14967.0,0,Sawyer,1Fam,1Story,Y,459800.0
6,1361.0,1312.0,2.0,2,1936,1956,8880.0,1,NorthAmes,1Fam,1Story,Y,377700.0
5,829.0,574.0,1.0,1,1933,1950,12346.0,1,Edwards,1Fam,2Story,N,230500.0
8,2366.0,2025.0,2.0,3,1928,1950,4705.0,0,NorthAmes,TwnhsE,2Story,Y,572600.0
5,2363.0,0.0,2.0,3,1981,2003,6063.0,1,CollegeCreek,1Fam,1Story,Y,427600.0
4,2068.0,2193.0,2.0,2,2013,2024,6619.0,0,OldTown,Duplex,2Story,Y,446900.0
3,1199.0,926.0,1.0,2,1940,1953,27455.0,1,OldTown,1Fam,1Story,Y,262900.0
6,1095.0,1154.0,2.0,1,1995,2016,5965.0,0,Gilbert,1Fam,1Story,N,361900.0
5,1052.0,0.0,1.0,1,1956,1965,5921.0,2,OldTown,1Fam,2Story,Y,260500.0
4,713.0,430.0,2.0,1,2015,2024,5314.0,1,OldTown,TwnhsE,2Story,Y,277900.0
8,1695.0,1410.0,2.0,2,1930,1950,11848.0,0,CollegeCreek,1Fam,1Story,Y,504300.0
7,2334.0,1429.0,2.0,2,1939,1961,9617.0,0,OldTown,TwnhsE,2Story,Y,453800.0
6,1521.0,1604.0,3.0,2,1954,1980,15419.0,0,CollegeCreek,1Fam,2Story,Y,462500.0
8,1867.0,1604.0,3.0,2,1972,1977,12527.0,1,NorthAmes,1Fam,2Story,Y,587100.0
7,2238.0,1427.0,2.0,2,1966,1991,4491.0,0,Somerset,1Fam,2Story,Y,539500.0
5,1330.0,871.0,1.0,2,1994,1995,5981.0,1,Somerset,TwnhsE,2Story,Y,422400.0
5,2355.0,1865.0,2.0,3,1971,1983,17724.0,2,Somerset,1Fam,1Story,Y,516700.0
7,2497.0,2672.0,2.0,2,1927,1955,8090.0,1,OldTown,1Fam,1Story,Y,532300.0
7,1605.0,1519.0,3.0,1,1923,1950,16217.0,0,OldTown,1Fam,1Story,Y,433000.0
6,1337.0,1382.0,2.0,2,1946,1964,8310.0,0,Northridge,TwnhsE,1Story,Y,460100.0
